Date,Open PRs,Open Issues, Open Issues Mean Created Date, Open Issues Median Created Date, Open PRs Mean Date, Open PRs Median Date
2023-Nov-20 04:27:21,6,122,2022-08-06 02:14:03.081967+00:00,2022-09-13 10:17:05+00:00,2023-10-13 02:36:23.333333+00:00,2023-11-17 20:04:01+00:00
2023-Nov-21 04:27:14,5,123,2022-08-10 01:57:17.146341+00:00,2022-09-13 10:17:05+00:00,2023-10-06 13:26:17.200000+00:00,2023-11-14 12:36:07+00:00
2023-Nov-22 04:27:12,5,123,2022-08-10 01:57:17.146341+00:00,2022-09-13 10:17:05+00:00,2023-10-07 13:11:19+00:00,2023-11-14 12:36:07+00:00
2023-Nov-23 04:26:41,5,123,2022-08-10 01:57:17.146341+00:00,2022-09-13 10:17:05+00:00,2023-10-07 13:11:19+00:00,2023-11-14 12:36:07+00:00
2023-Nov-24 04:26:06,5,123,2022-08-10 01:57:17.146341+00:00,2022-09-13 10:17:05+00:00,2023-10-09 09:55:24+00:00,2023-11-21 21:12:42+00:00
2023-Nov-25 04:26:23,5,124,2022-08-13 21:10:25.661290+00:00,2022-09-20 19:39:33+00:00,2023-10-09 09:55:24+00:00,2023-11-21 21:12:42+00:00
2023-Nov-26 04:25:41,5,124,2022-08-13 21:10:25.661290+00:00,2022-09-20 19:39:33+00:00,2023-10-09 09:55:24+00:00,2023-11-21 21:12:42+00:00
2023-Nov-27 04:27:02,5,124,2022-08-13 21:10:25.661290+00:00,2022-09-20 19:39:33+00:00,2023-10-09 09:55:24+00:00,2023-11-21 21:12:42+00:00
2023-Nov-28 04:26:49,8,124,2022-08-13 21:10:25.661290+00:00,2022-09-20 19:39:33+00:00,2023-10-28 17:32:16.125000+00:00,2023-11-27 20:28:10+00:00
2023-Nov-29 04:26:55,9,124,2022-08-13 21:10:25.661290+00:00,2022-09-20 19:39:33+00:00,2023-11-02 02:36:49.444444+00:00,2023-11-27 22:28:34+00:00
2023-Nov-30 04:27:02,8,125,2022-08-17 15:56:12.152000+00:00,2022-09-20 19:39:33+00:00,2023-10-29 23:05:28+00:00,2023-11-27 22:28:34+00:00
2023-Dec-01 04:27:11,9,124,2022-08-18 21:21:44.258065+00:00,2022-09-29 04:11:58+00:00,2023-11-03 09:17:19.111111+00:00,2023-11-27 22:28:37+00:00
2023-Dec-02 04:25:32,10,126,2022-08-26 08:24:15.047619+00:00,2022-10-17 18:00:08+00:00,2023-11-06 09:56:51.900000+00:00,2023-11-29 20:27:25+00:00
2023-Dec-03 04:25:34,10,126,2022-08-26 08:24:15.047619+00:00,2022-10-17 18:00:08+00:00,2023-11-06 09:56:51.900000+00:00,2023-11-29 20:27:25+00:00
2023-Dec-04 04:26:47,10,126,2022-08-26 08:24:15.047619+00:00,2022-10-17 18:00:08+00:00,2023-11-06 09:56:51.900000+00:00,2023-11-29 20:27:25+00:00
2023-Dec-05 04:27:10,16,126,2022-08-26 12:28:29.555556+00:00,2022-10-17 18:00:08+00:00,2023-11-18 07:23:55.625000+00:00,2023-12-04 21:57:11+00:00
2023-Dec-06 04:27:23,15,126,2022-08-26 12:28:29.555556+00:00,2022-10-17 18:00:08+00:00,2023-11-17 09:43:40.200000+00:00,2023-12-04 21:57:11+00:00
2023-Dec-07 04:27:33,17,126,2022-08-26 12:28:29.555556+00:00,2022-10-17 18:00:08+00:00,2023-11-19 19:54:45.882353+00:00,2023-12-04 21:57:43+00:00
2023-Dec-08 04:26:50,9,125,2022-08-22 23:54:09.096000+00:00,2022-09-29 04:11:58+00:00,2023-11-13 02:10:21.111111+00:00,2023-12-05 00:52:45+00:00
2023-Dec-09 04:26:22,9,124,2022-08-20 17:21:47.782258+00:00,2022-09-29 04:11:58+00:00,2023-11-13 02:10:21.111111+00:00,2023-12-05 00:52:45+00:00
2023-Dec-10 04:26:00,9,124,2022-08-20 17:21:47.782258+00:00,2022-09-29 04:11:58+00:00,2023-11-13 02:10:21.111111+00:00,2023-12-05 00:52:45+00:00
2023-Dec-11 04:27:36,9,124,2022-08-20 17:21:47.782258+00:00,2022-09-29 04:11:58+00:00,2023-11-13 02:10:21.111111+00:00,2023-12-05 00:52:45+00:00
2023-Dec-12 04:26:51,8,127,2022-09-05 23:17:34.086614+00:00,2022-10-21 11:03:06+00:00,2023-11-10 02:27:18.375000+00:00,2023-12-05 00:52:45+00:00
2023-Dec-13 04:27:21,9,129,2022-09-13 03:30:19.542636+00:00,2022-10-24 06:37:41+00:00,2023-11-14 05:55:40.777778+00:00,2023-12-05 00:52:45+00:00
2023-Dec-14 04:27:12,8,129,2022-09-13 03:30:19.542636+00:00,2022-10-24 06:37:41+00:00,2023-11-11 15:27:21.250000+00:00,2023-12-05 00:52:45+00:00
2023-Dec-15 04:26:50,7,129,2022-09-13 03:30:19.542636+00:00,2022-10-24 06:37:41+00:00,2023-11-07 23:20:02.428571+00:00,2023-12-05 00:00:55+00:00
2023-Dec-16 04:26:33,19,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 21:04:09.684211+00:00,2023-12-15 19:44:37+00:00
2023-Dec-17 04:26:13,19,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 21:04:09.684211+00:00,2023-12-15 19:44:37+00:00
2023-Dec-18 04:27:36,19,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 21:04:09.684211+00:00,2023-12-15 19:44:37+00:00
2023-Dec-19 04:26:35,19,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 21:04:09.684211+00:00,2023-12-15 19:44:37+00:00
2023-Dec-20 04:22:39,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-21 04:27:10,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-22 04:26:30,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-23 04:26:29,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-24 04:25:34,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-25 04:26:51,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-26 04:26:44,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-27 04:25:42,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-28 04:26:27,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-29 04:26:13,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-30 04:26:35,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2023-Dec-31 04:26:11,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2024-Jan-01 04:27:12,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2024-Jan-02 04:26:10,18,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-12-01 02:40:47.444444+00:00,2023-12-15 19:45:27+00:00
2024-Jan-03 04:26:28,14,128,2022-09-09 19:35:03.289062+00:00,2022-10-24 06:37:41+00:00,2023-11-26 21:48:03.214286+00:00,2023-12-15 19:44:37+00:00
2024-Jan-04 04:26:54,13,132,2022-09-24 14:14:58.628788+00:00,2022-11-04 10:16:14+00:00,2023-11-30 01:36:00.307692+00:00,2023-12-15 19:45:29+00:00
2024-Jan-05 04:27:08,13,132,2022-09-24 14:14:58.628788+00:00,2022-11-04 10:16:14+00:00,2023-12-01 19:17:28.461538+00:00,2023-12-15 19:45:59+00:00
2024-Jan-06 04:26:17,13,133,2022-09-28 02:42:52.030075+00:00,2022-11-04 10:16:14+00:00,2023-12-01 22:30:01.769231+00:00,2023-12-15 19:45:59+00:00
2024-Jan-07 04:26:19,13,133,2022-09-28 02:42:52.030075+00:00,2022-11-04 10:16:14+00:00,2023-12-01 22:30:01.769231+00:00,2023-12-15 19:45:59+00:00
2024-Jan-08 04:27:36,13,133,2022-09-28 02:42:52.030075+00:00,2022-11-04 10:16:14+00:00,2023-12-01 22:30:01.769231+00:00,2023-12-15 19:45:59+00:00
2024-Jan-09 04:27:12,12,134,2022-10-01 14:27:17.440299+00:00,2022-11-08 01:30:13+00:00,2023-11-29 02:14:53.666667+00:00,2023-12-15 19:45:59+00:00
2024-Jan-10 04:28:00,12,135,2022-10-05 01:07:34.955556+00:00,2022-11-08 01:30:13+00:00,2023-11-29 02:14:53.666667+00:00,2023-12-15 19:45:59+00:00
2024-Jan-11 04:27:23,11,136,2022-10-08 10:43:29.044118+00:00,2022-11-25 02:50:59+00:00,2023-11-28 00:08:24.454545+00:00,2023-12-12 18:10:44+00:00
2024-Jan-12 04:27:58,11,137,2022-10-11 19:20:44.211679+00:00,2022-11-25 02:50:59+00:00,2023-11-28 00:08:24.454545+00:00,2023-12-12 18:10:44+00:00
2024-Jan-13 04:27:15,12,136,2022-10-13 09:37:06.823529+00:00,2022-12-02 08:10:41+00:00,2023-12-01 19:37:13.166667+00:00,2023-12-15 19:46:01+00:00
2024-Jan-14 04:26:25,12,136,2022-10-13 09:37:06.823529+00:00,2022-12-02 08:10:41+00:00,2023-12-01 19:37:13.166667+00:00,2023-12-15 19:46:01+00:00
2024-Jan-15 04:28:25,13,136,2022-10-13 09:37:06.823529+00:00,2022-12-02 08:10:41+00:00,2023-12-05 05:18:14.692308+00:00,2023-12-15 19:46:01+00:00
2024-Jan-16 04:27:22,17,136,2022-10-13 09:37:06.823529+00:00,2022-12-02 08:10:41+00:00,2023-12-14 23:24:36.823529+00:00,2024-01-03 22:07:48+00:00
2024-Jan-17 04:27:53,19,136,2022-10-13 09:37:06.823529+00:00,2022-12-02 08:10:41+00:00,2023-12-20 09:27:39.789474+00:00,2024-01-10 19:24:32+00:00
2024-Jan-18 04:26:48,17,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-17 03:56:30.588235+00:00,2024-01-05 13:25:16+00:00
2024-Jan-19 04:27:58,17,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-17 03:56:30.588235+00:00,2024-01-05 13:25:16+00:00
2024-Jan-20 04:27:37,16,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-15 05:49:53.312500+00:00,2024-01-05 13:25:16+00:00
2024-Jan-21 04:26:33,16,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-15 05:49:53.312500+00:00,2024-01-05 13:25:16+00:00
2024-Jan-22 04:28:33,16,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-15 05:49:53.312500+00:00,2024-01-05 13:25:16+00:00
2024-Jan-23 04:27:39,15,135,2022-10-10 01:12:58.600000+00:00,2022-11-25 02:50:59+00:00,2023-12-13 01:34:12.533333+00:00,2024-01-03 22:07:48+00:00
2024-Jan-24 04:28:08,16,136,2022-10-13 12:15:01.882353+00:00,2022-12-02 08:10:41+00:00,2023-12-15 15:32:39.312500+00:00,2024-01-05 13:25:16+00:00
2024-Jan-25 04:28:04,16,136,2022-10-13 12:15:01.882353+00:00,2022-12-02 08:10:41+00:00,2023-12-15 15:32:39.312500+00:00,2024-01-05 13:25:16+00:00
2024-Jan-26 04:27:01,17,136,2022-10-13 12:15:01.882353+00:00,2022-12-02 08:10:41+00:00,2023-12-18 00:52:36+00:00,2024-01-05 13:25:16+00:00
2024-Jan-27 04:23:44,17,129,2022-10-27 03:48:16.310078+00:00,2023-01-16 15:37:53+00:00,2023-12-18 00:52:36+00:00,2024-01-05 13:25:16+00:00
2024-Jan-28 04:24:45,17,129,2022-10-27 03:48:16.310078+00:00,2023-01-16 15:37:53+00:00,2023-12-18 00:52:36+00:00,2024-01-05 13:25:16+00:00
2024-Jan-29 04:24:31,17,129,2022-10-27 03:48:16.310078+00:00,2023-01-16 15:37:53+00:00,2023-12-18 00:52:36+00:00,2024-01-05 13:25:16+00:00
2024-Jan-30 04:24:07,19,129,2022-10-27 03:48:16.310078+00:00,2023-01-16 15:37:53+00:00,2023-12-22 12:42:06.578947+00:00,2024-01-10 19:24:32+00:00
2024-Jan-31 04:25:19,23,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-29 09:44:16.347826+00:00,2024-01-15 13:38:11+00:00
2024-Feb-01 04:26:16,21,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-26 08:03:57.714286+00:00,2024-01-15 01:30:33+00:00
2024-Feb-02 04:26:36,18,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-23 21:53:52+00:00,2024-01-15 01:30:33+00:00
2024-Feb-03 04:23:42,20,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-27 23:48:52.050000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-04 04:23:54,20,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-27 23:48:52.050000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-05 04:27:37,20,130,2022-10-31 01:50:27.461538+00:00,2023-01-26 13:11:51+00:00,2023-12-27 23:48:52.050000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-06 04:24:26,22,131,2022-11-03 14:36:16.671756+00:00,2023-01-26 13:11:51+00:00,2023-12-31 14:32:05.636364+00:00,2024-01-15 17:08:11+00:00
2024-Feb-07 04:25:01,21,131,2022-11-03 14:36:16.671756+00:00,2023-01-26 13:11:51+00:00,2023-12-30 10:02:42.238095+00:00,2024-01-15 13:38:11+00:00
2024-Feb-08 04:18:20,21,132,2022-11-07 02:23:42.651515+00:00,2023-02-03 17:18:46+00:00,2023-12-30 10:02:42.238095+00:00,2024-01-15 13:38:11+00:00
2024-Feb-09 04:17:41,20,131,2022-11-03 14:55:05.465649+00:00,2023-01-26 13:11:51+00:00,2023-12-28 23:03:08.250000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-10 04:18:39,20,131,2022-11-03 14:55:05.465649+00:00,2023-01-26 13:11:51+00:00,2023-12-28 23:03:08.250000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-11 04:18:11,20,131,2022-11-03 14:55:05.465649+00:00,2023-01-26 13:11:51+00:00,2023-12-28 23:03:08.250000+00:00,2024-01-15 13:38:11+00:00
2024-Feb-12 04:18:18,22,131,2022-11-03 14:55:05.465649+00:00,2023-01-26 13:11:51+00:00,2024-01-02 01:26:19.818182+00:00,2024-01-15 17:08:11+00:00
2024-Feb-13 04:17:25,22,131,2022-11-03 14:55:05.465649+00:00,2023-01-26 13:11:51+00:00,2024-01-02 01:26:19.818182+00:00,2024-01-15 17:08:11+00:00
2024-Feb-14 04:18:25,23,132,2022-11-07 03:49:29.628788+00:00,2023-02-03 17:18:46+00:00,2024-01-07 14:26:30.043478+00:00,2024-01-16 19:40:21+00:00
